adr_idx,adr_id,adr_name
2494,C0426732,Prostatomegaly
2495,C0475765,Nasal oedema
2496,C0854121,Gastrointestinal motility disorder
2497,C0007102,Colon cancer
2498,C0024121,Lung neoplasm
2499,C0030783,Nicotinic acid deficiency
2500,C0149504,Toxic encephalopathy
2501,C0936215,Vitamin B6 deficiency
2502,C0521510,Implant site reaction
2503,C0438237,Hepatic enzyme abnormal
2504,C0276908,Pneumocystis jirovecii infection
2505,C0043345,Xeroderma
2506,C0085653,Pyogenic granuloma
2507,C0235014,Fontanelle bulging
2508,C0154769,Myopathy toxic
2509,C0267410,Mesenteric artery thrombosis
2510,C0151730,Drug effect increased
2511,C0019189,Chronic hepatitis
2512,C0020429,Hyperpathia
2513,C0221773,Hyperamylasaemia
2514,C0549297,Auricular swelling
2515,C0855440,Pancreatic enzymes abnormal
2516,C0015468,Facial pain
2517,C0234376,Action tremor
2518,C0422980,Oscillopsia
2519,C1536075,Sudden unexplained death in epilepsy
2520,C0012241,Gastrointestinal malformation
2521,C0014866,Oesophageal stenosis
2522,C0023055,Laryngeal neoplasm
2523,C0025568,Metaplasia
2524,C0032226,Pleural disorder
2525,C0151472,Albumin globulin ratio abnormal
2526,C1510471,Hypovitaminosis
2527,C0679254,Disease recurrence
2528,C0853885,Blood electrolytes decreased
2529,C0948002,Crystal urine present
2530,C1321581,Bezoar
2531,C0004763,Barrett's oesophagus
2532,C0079731,B-cell lymphoma
2533,C0149520,Cholecystitis acute
2534,C0241254,Mucous stools
2535,C0311277,Central obesity
2536,C0853890,Blood gastrin increased
2537,C0948395,Gastrointestinal hypermotility
2538,C0019357,Ophthalmic herpes simplex
2539,C0221743,Skin reaction
2540,C0877306,Iris hyperpigmentation
2541,C0020540,Malignant hypertension
2542,C0221333,Hypouricaemia
2543,C1261167,Sperm concentration
2544,C3495559,Juvenile idiopathic arthritis
2545,C0853662,Oestrogen deficiency
2546,C0854069,Tumour pain
2547,C0854113,Mucosal dryness
2548,C0034124,Pupillary disorder
2549,C0948818,Catheter site phlebitis
2550,C0949103,Catheter site pain
2551,C1306792,Red man syndrome
2552,C0031190,Persistent foetal circulation
2553,C0085619,Orthopnoea
2554,C0155713,Papillary muscle rupture
2555,C0342257,Diabetic complication
2556,C0423729,Painful respiration
2557,C1142492,Postinfarction angina
2558,C1956415,Dyspnoea paroxysmal nocturnal
2559,C0085702,Monocytosis
2560,C0853776,Blood albumin increased
2561,C1535950,Gastrointestinal inflammation
2562,C0011875,Diabetic vascular disorder
2563,C0025274,Menarche
2564,C0391839,PCO2
2565,C0558143,Skin maceration
2566,C0000814,Abortion missed
2567,C0007137,Squamous cell carcinoma
2568,C0008311,Cholangitis
2569,C0011876,Cataract diabetic
2570,C0013473,Eating disorder
2571,C0014850,Oesophageal atresia
2572,C0019569,Congenital megacolon
2573,C0020224,Polyhydramnios
2574,C0020305,Hydrops foetalis
2575,C0027830,Neurofibroma
2576,C0032987,Ectopic pregnancy
2577,C0040588,Tracheo-oesophageal fistula
2578,C0041408,Turner's syndrome
2579,C0042131,Uterine disorder
2580,C0080178,Spina bifida
2581,C0151512,Injection site atrophy
2582,C0151945,Cerebral venous thrombosis
2583,C0152427,Polydactyly
2584,C0155305,Optic ischaemic neuropathy
2585,C0156384,Vaginal dysplasia
2586,C0235833,Congenital diaphragmatic hernia
2587,C0235942,Skull malformation
2588,C0238425,Sickle cell anaemia with crisis
2589,C0239337,Limb deformity
2590,C0241028,Sexually active
2591,C0241619,Vaginal cyst
2592,C0241950,Intestinal infarction
2593,C0262666,Vulval abscess
2594,C0266589,Ear malformation
2595,C0266648,Blighted ovum
2596,C0269188,Uterine cyst
2597,C0302592,Cervix carcinoma
2598,C0373705,Progesterone
2599,C0476427,Smear cervix abnormal
2600,C0549315,Benign hydatidiform mole
2601,C0001621,Adrenal disorder
2602,C0877089,Vaginal mucosal blistering
2603,C1301937,Talipes
2604,C1384670,Single umbilical artery
2605,C0221470,Aphagia
2606,C0406458,Diffuse alopecia
2607,C1744601,Heart rate abnormal
2608,C0038013,Ankylosing spondylitis
2609,C0231592,Joint crepitation
2610,C0521208,Accident at home
2611,C0740401,Duodenal ulcer perforation
2612,C1253936,Joint effusion
2613,C1535970,Blood count abnormal
2614,C0026764,Plasma cell myeloma
2615,C0032131,Plasmacytoma
2616,C0235957,Muscle necrosis
2617,C0270769,Radiation myelopathy
2618,C0410256,Muscle injury
2619,C0877009,Muscle fibrosis
2620,C0013592,Ectropion
2621,C0240840,Pulse pressure decreased
2622,C0235472,Pulse abnormal
2623,C0860811,Antidiuretic hormone abnormality
2624,C0853592,Blood antidiuretic hormone abnormal
2625,C1510475,Diverticulum intestinal
2626,C1260871,Acetonaemia
2627,C0042847,Vitamin B12 deficiency
2628,C0006413,Burkitt's lymphoma
2629,C0010823,Cytomegalovirus infection
2630,C0016664,Stress fracture
2631,C0019655,Histoplasmosis
2632,C0028242,Nocardiosis
2633,C1504383,Radiation skin injury
2634,C0085160,Hidradenitis
2635,C0235013,Hypervigilance
2636,C0276253,Pneumonia cytomegaloviral
2637,C0391996,Hepatic atrophy
2638,C0751495,Partial seizures
2639,C1561230,Soft tissue necrosis
2640,C1963747,Herpes simplex hepatitis
2641,C0221046,Carotid sinus syndrome
2642,C0919567,Uterine contractions during pregnancy
2643,C0221406,Pituitary-dependent Cushing's syndrome
2644,C2363949,Injection site exfoliation
2645,C1609538,Latent tuberculosis
2646,C0023370,Leriche syndrome
2647,C0741165,Aortic embolus
2648,C0178879,Urinary tract obstruction
2649,C0159028,General symptom
2650,C0039614,Tetanus
2651,C0740852,Upper airway obstruction
2652,C0742224,Candida cervicitis
2653,C1535975,Pelvic discomfort
2654,C0026987,Myelofibrosis
2655,C0027013,Myeloid metaplasia
2656,C0041909,Upper gastrointestinal haemorrhage
2657,C0235324,Gingival swelling
2658,C1328375,Application site discomfort
2659,C0004158,Athetosis
2660,C0235827,Therapeutic response decreased
2661,C0428886,Mean arterial pressure
2662,C0520854,Mean arterial pressure decreased
2663,C0919593,Injection site coldness
2664,C0001231,Ectopic ACTH syndrome
2665,C0014179,Endometritis
2666,C0026751,Multiparous
2667,C0858833,Endometrial hypertrophy
2668,C0750887,Adrenal gland cancer
2669,C0853050,Blood acid phosphatase increased
2670,C0544618,Orthostatic hypertension
2671,C0241910,Autoimmune hepatitis
2672,C0855644,Blood uric acid decreased
2673,C1955743,Mineralocorticoid deficiency
2674,C0016514,Foot and mouth disease
2675,C0278488,Breast cancer stage IV
2676,C0580550,Lymphocyte count abnormal
2677,C0580317,Platelet count abnormal
2678,C0521161,Vasculitic rash
2679,C0848377,Abdominal injury
2680,C1611157,Hepatic infiltration eosinophilic
2681,C0035459,Rhinitis atrophic
2682,C0151729,Immunoglobulins increased
2683,C0151726,Injection site hypersensitivity
2684,C0559546,Adverse reaction
2685,C0426597,Fluid intake reduced
2686,C0555971,Oral infection
2687,C0580417,International normalised ratio abnormal
2688,C0877048,Oral fungal infection
2689,C1608954,Infusion site extravasation
2690,C2240374,Eosinophil count increased
2691,C0949070,Upper respiratory tract congestion
2692,C0002395,Dementia Alzheimer's type
2693,C0003621,Appetite disorder
2694,C0018839,Heat exhaustion
2695,C0035302,Retinal artery occlusion
2696,C0236663,Alcohol withdrawal syndrome
2697,C0239783,Groin pain
2698,C0521508,Injection site bruising
2699,C0852995,Injection site pruritus
2700,C0853035,Blood creatinine normal
2701,C0007766,Intracranial aneurysm
2702,C0151628,Epiphyses premature fusion
2703,C1696685,Intentional drug misuse
2704,C1142172,Incision site complication
2705,C0242648,Vertical infection transmission
2706,C0524909,Chronic hepatitis B
2707,C0017563,Gingival disorder
2708,C0151190,Palpable purpura
2709,C0271240,Blindness unilateral
2710,C1328327,Gastrooesophageal sphincter insufficiency
2711,C1959797,Allergic hepatitis
2712,C0236061,Haptoglobin increased
2713,C0042485,Venous insufficiency
2714,C0001957,Delirium tremens
2715,C0267412,Thrombosis mesenteric vessel
2716,C0269993,Suppressed lactation
2717,C0496870,Benign hepatic neoplasm
2718,C1112274,Genital discharge
2719,C0021776,Intermittent explosive disorder
2720,C0001361,Acute tonsillitis
2721,C0007860,Cervicitis
2722,C0030354,Papilloma
2723,C0042139,Uterine perforation
2724,C0042258,Vaginal neoplasm
2725,C0151281,Genital ulceration
2726,C0152964,Streptococcal sepsis
2727,C0007867,Cervix disorder
2728,C0853203,Smear cervix normal
2729,C0853959,Device breakage
2730,C1737211,Hypoglycaemic unconsciousness
2731,C0018081,Gonorrhoea
2732,C0036916,Sexually transmitted disease
2733,C1096387,Chemical eye injury
2734,C0232831,Hyposthenuria
2735,C0271412,Ear haemorrhage
2736,C0014118,Endocarditis
2737,C1096668,Instillation site irritation
2738,C1141893,Muscle enzyme increased
2739,C0003910,Phonological disorder
2740,C0151757,Lenticular pigmentation
2741,C0151775,Injection site mass
2742,C0877203,Respiratory tract infection viral
2743,C1263960,Diabetic coma
2744,C0853011,Diabetic hyperglycaemic coma
2745,C1735647,Mixed liver injury
2746,C0877336,Blood bilirubin decreased
2747,C0007095,Carcinoid tumour
2748,C0017150,Gastrinoma
2749,C0085576,Microcytic anaemia
2750,C2242595,Mucosal atrophy
2751,C1096311,Mucosal discolouration
2752,C0017411,Genital disorder female
2753,C1141863,Lymphocyte transformation test positive
2754,C0013369,Dysentery
2755,C0025319,Menopausal disorder
2756,C0278016,Faeces hard
2757,C0546956,Onychoclasis
2758,C0032633,Dyshidrotic eczema
2759,C0429774,Residual urine volume
2760,C1608408,Malignant transformation
2761,C0001418,Adenocarcinoma
2762,C0006112,Metabolic encephalopathy
2763,C0010418,Cryptosporidiosis infection
2764,C0042900,Vitiligo
2765,C0085436,Meningitis cryptococcal
2766,C0149782,Squamous cell carcinoma of lung
2767,C0235068,Scintillating scotoma
2768,C0242231,Coronary artery stenosis
2769,C0263008,Skin fibrosis
2770,C0271321,Madarosis
2771,C0235974,Pancreatic carcinoma
2772,C0427457,Red blood cell count decreased
2773,C0522214,Visual evoked potentials abnormal
2774,C0549229,Nail discomfort
2775,C0751576,Vocal cord paresis
2776,C0849925,Ventricular failure
2777,C0857144,Metastatic pain
2778,C0877183,Nail bed tenderness
2779,C1292769,B-cell type acute leukaemia
2780,C1167945,Infusion site rash
2781,C0151609,Scrotal oedema
2782,C2267227,Bulimia nervosa
2783,C0013537,Eclampsia
2784,C0017412,Genital disorder male
2785,C0023051,Laryngeal disorder
2786,C0023434,Chronic lymphocytic leukaemia
2787,C0034040,Postpartum disorder
2788,C0038986,Sweat gland disorder
2789,C0040427,Tooth malformation
2790,C0042138,Uterine neoplasm
2791,C0151511,Breast atrophy
2792,C0021294,Premature baby
2793,C0151526,Premature delivery
2794,C0221278,Anisocytosis
2795,C0274714,Adrenergic syndrome
2796,C0376358,Prostate cancer
2797,C0702266,Basophilia
2798,C0860160,Diabetes mellitus inadequate control
2799,C0027562,Negativism
2800,C0877237,Traumatic fracture
2801,C1112443,Male sexual dysfunction
2802,C0877072,Cytomegalovirus chorioretinitis
2803,C0243010,Encephalitis viral
2804,C0854062,Blood fibrinogen decreased
2805,C0004998,Benign neoplasm of skin
2806,C0151468,Thyroid adenoma
2807,C1704327,Bone sarcoma
2808,C0311394,Walking disability
2809,C2973725,Pulmonary arterial hypertension
2810,C1096670,Antitussive therapy
2811,C0024441,Macular hole
2812,C0236036,Oculomucocutaneous syndrome
2813,C0005695,Bladder neoplasm
2814,C0085607,Volume blood increased
2815,C0855304,Glycosylated haemoglobin decreased
2816,C1261989,Hepatic enzyme decreased
2817,C0151569,Coombs direct test positive
2818,C0241069,Skin erosion
2819,C0441713,Chemical injury
2820,C0877094,Application site haemorrhage
2821,C0000735,Abdominal neoplasm
2822,C0006271,Bronchiolitis
2823,C0012624,Intervertebral discitis
2824,C0015645,Fasciitis
2825,C0016508,Congenital foot malformation
2826,C0017185,Gastrointestinal neoplasm
2827,C0018817,Atrial septal defect
2828,C0019322,Umbilical hernia
2829,C0027404,Narcolepsy
2830,C0027858,Neuroma
2831,C0028432,Nasal disorder
2832,C0030508,Parasomnia
2833,C0032300,Lobar pneumonia
2834,C0085639,Fall
2835,C0085694,Cholecystitis chronic
2836,C0149793,Amaurosis fugax
2837,C0153452,Gallbladder cancer
2838,C0158026,Monarthritis
2839,C0233657,Flight of ideas
2840,C0234144,Dysgraphia
2841,C0235927,Vestibular ataxia
2842,C0265101,Carotid artery occlusion
2843,C0343026,Nail infection
2844,C0347197,Oral neoplasm benign
2845,C0520477,Prostatic adenoma
2846,C0600104,Compulsions
2847,C0852566,Sleep phase rhythm disturbance
2848,C0855247,Sleep attacks
2849,C1527249,Colorectal cancer
2850,C2242574,Compulsive sexual behaviour
2851,C2242575,Compulsive shopping
2852,C0015409,Eye penetration
2853,C0149766,Purpura senile
2854,C0238309,Ischaemic neuropathy
2855,C0342490,Adrenal atrophy
2856,C0272195,Eosinopenia
2857,C0549634,Lipids abnormal
2858,C2987469,Substance-induced psychotic disorder
2859,C0474529,Haemoglobin normal
2860,C0853028,Blood pH decreased
2861,C1096529,Carotid pulse
2862,C0020455,Hypergammaglobulinaemia
2863,C0854059,pH urine decreased
2864,C0268379,Pseudocholinesterase deficiency
2865,C1262010,Post lumbar puncture syndrome
2866,C0221281,Poikilocytosis
2867,C0008924,Cleft lip
2868,C0085083,Ovarian hyperstimulation syndrome
2869,C0007280,Carotid bruit
2870,C0262428,Collagen-vascular disease
2871,C0340278,Atrial hypertrophy
2872,C0855931,Cardioactive drug level above therapeutic
2873,C0021290,Neonatal disorder
2874,C0424786,Postoperative fever
2875,C0919569,Airway complication of anaesthesia
2876,C0853754,Blood osmolarity increased
2877,C0877056,Hypoglycaemic seizure
2878,C1306889,Peripheral arterial occlusive disease
2879,C2939094,Skin sensitisation
2880,C0155964,Atrophic glossitis
2881,C0006118,Brain neoplasm
2882,C0151477,Hormone level abnormal
2883,C0151821,Accidental overdose
2884,C0235475,Electrocardiogram QRS complex prolonged
2885,C0427160,Parkinsonian gait
2886,C0743295,Drug screen positive
2887,C0311245,Congenital cystic kidney disease
2888,C0030286,Pancreatic disorder
2889,C0520564,Ileal ulcer
2890,C1142446,Bicytopenia
2891,C0014034,Enanthema
2892,C0442856,Hypoperfusion
2893,C0679403,Vascular stenosis
2894,C0855625,Bilirubin conjugated increased
2895,C0003950,Ascariasis
2896,C0011854,Type 1 diabetes mellitus
2897,C0031090,Periodontal disease
2898,C0036202,Sarcoidosis
2899,C0036203,Cutaneous sarcoidosis
2900,C0042170,Vogt-Koyanagi-Harada syndrome
2901,C0042749,Viraemia
2902,C0086227,Enterobiasis
2903,C0240897,Retinal exudates
2904,C0494491,Mononeuropathy
2905,C0521505,Injection site dermatitis
2906,C0852625,Injection site erythema
2907,C0853142,CD4 lymphocytes decreased
2908,C1095967,Psychiatric evaluation abnormal
2909,C1096176,Mitochondrial toxicity
2910,C1096195,Thyroglobulin increased
2911,C1168134,Anti-thyroid antibody positive
2912,C1868843,Injection site dryness
2913,C2609174,Tongue pigmentation
2914,C0001198,Acrodynia
2915,C0005967,Bone neoplasm
2916,C0030517,Parathyroid disorder
2917,C0034072,Cor pulmonale
2918,C0151490,Congenital central nervous system anomaly
2919,C0151684,Granuloma skin
2920,C0151815,Mesenteric occlusion
2921,C0153251,Respiratory moniliasis
2922,C1306503,Exomphalos
2923,C0001916,Albinism
2924,C0004377,Automatism
2925,C0014858,Oesophageal motility disorder
2926,C0023976,Long QT syndrome
2927,C0030297,Pancreatic neoplasm
2928,C0496901,Pituitary tumour benign
2929,C0151584,Injection site cyst
2930,C0221147,Platelet production decreased
2931,C0231471,Posture abnormal
2932,C0234952,Oropharyngeal spasm
2933,C0234953,Tongue spasm
2934,C0235551,Laryngotracheal oedema
2935,C0853785,Blood iron decreased
2936,C0264009,Osteodystrophy
2937,C0271441,Otitis media chronic
2938,C0343494,Risus sardonicus
2939,C0392168,Emprosthotonus
2940,C0520821,Pleurothotonus
2941,C0521507,Injection site ulcer
2942,C0542008,Injection site haematoma
2943,C0750876,Phlebitis superficial
2944,C0857494,Unresponsive to stimuli
2945,C0919590,Injection site cellulitis
2946,C1141890,Long QT syndrome congenital
2947,C1142017,Glabellar reflex abnormal
2948,C1299624,Postural orthostatic tachycardia syndrome
2949,C1963718,Oculorespiratory syndrome
2950,C1504343,Acarodermatitis
2951,C1504435,Electrocardiogram QT interval abnormal
2952,C1608410,Head titubation
2953,C1611162,Plateletcrit decreased
2954,C3665888,Reproductive toxicity
2955,C0026393,Molluscum contagiosum
2956,C0043325,Xanthomatosis
2957,C1167863,Retinogram abnormal
2958,C0005686,Bladder disorder
2959,C0085298,Sudden cardiac death
2960,C0281839,Oesophageal rupture
2961,C0521546,Congenital joint malformation
2962,C0919599,Application site eczema
2963,C1262022,Freezing phenomenon
2964,C0002963,Prinzmetal angina
2965,C2349423,Medication overuse headache
2966,C0019284,Diaphragmatic hernia
2967,C0152086,Traumatic arthropathy
2968,C0235884,Gastric perforation
2969,C0267356,Duodenal perforation
2970,C0005683,Calculus bladder
2971,C0007107,Laryngeal cancer
2972,C0007113,Rectal cancer
2973,C0011649,Dermoid cyst
2974,C0022603,Seborrhoeic keratosis
2975,C0022602,Actinic keratosis
2976,C0029883,Middle ear effusion
2977,C0032371,Poliomyelitis
2978,C0042928,Vocal cord paralysis
2979,C0152018,Oesophageal carcinoma
2980,C0158266,Intervertebral disc degeneration
2981,C0206633,Angiomyolipoma
2982,C0235821,Therapeutic response increased
2983,C0235946,Cerebral atrophy
2984,C0235984,Salivary duct obstruction
2985,C0238198,Gastrointestinal stromal tumour
2986,C0238461,Anaplastic thyroid cancer
2987,C0263912,Rotator cuff syndrome
2988,C0338480,Migraine without aura
2989,C0473117,Ischaemic hepatitis
2990,C0496899,Brain neoplasm benign
2991,C0549357,Abdominal adhesions
2992,C0156181,Peritoneal adhesions
2993,C0919625,Blood phosphorus increased
2994,C0919894,Nasal mucosal disorder
2995,C1142249,Infected cyst
2996,C3495832,Rheumatic disorder
2997,C1096257,Dental discomfort
2998,C0001511,Adhesion
2999,C0038273,Stereotypy
3000,C0086692,Benign neoplasm
3001,C1167661,Cerebral vasoconstriction
3002,C0017662,Glomerulonephritis membranoproliferative
3003,C0040517,Tourette's disorder
3004,C0853141,Therapeutic response unexpected
3005,C0002895,Sickle cell anaemia
3006,C0011057,Sudden hearing loss
3007,C0022078,Iris disorder
3008,C0035326,Retinal vascular occlusion
3009,C0235260,Chloropsia
3010,C0235980,Scleral discolouration
3011,C0263978,Soft tissue disorder
3012,C0269002,Penile haemorrhage
3013,C0271211,Erythropsia
3014,C0338591,Transient global amnesia
3015,C0339478,Arteriosclerotic retinopathy
3016,C0541941,Erection increased
3017,C0854725,Cyanopsia
3018,C0877154,Visual brightness
3019,C1504465,Device malfunction
3020,C1619718,Partner stress
3021,C0151788,Eosinophilic myocarditis
3022,C0423271,Scleral hyperaemia
3023,C0024899,Mastocytosis
3024,C0346421,Chronic eosinophilic leukaemia
3025,C0473311,Haemorrhagic ovarian cyst
3026,C0740457,Renal cancer
3027,C0748536,Scleral haemorrhage
3028,C0877584,Tumour haemorrhage
3029,C0021670,Insulinoma
3030,C0341702,Fanconi syndrome acquired
3031,C0851302,Shock hypoglycaemic
3032,C0016169,Fistula
3033,C0079772,T-cell lymphoma
3034,C0521619,Pelvi-ureteric obstruction
3035,C0851881,Enterococcal infection
3036,C0009088,Cluster headache
3037,C0032019,Pituitary tumour
3038,C0037301,Skin wrinkling
3039,C0003486,Aortic aneurysm
3040,C0236073,Cerebellar infarction
3041,C0281914,Musculoskeletal deformity
3042,C0751466,Phonophobia
3043,C0948521,Oral pruritus
3044,C1956391,Temporal arteritis
3045,C2718128,Nasal inflammation
3046,C0021100,Bullous impetigo
3047,C0022504,Kaposi's varicelliform eruption
3048,C0030299,Pancreatic pseudocyst
3049,C0026948,Mycosis fungoides
3050,C0150045,Urge incontinence
3051,C0235433,Fat tissue increased
3052,C0239935,Haematocrit increased
3053,C0265962,Netherton's syndrome
3054,C0267925,Bile duct stenosis
3055,C0267941,Pancreatitis necrotising
3056,C0349705,Haemoglobin abnormal
3057,C0392034,Gastrooesophagitis
3058,C0392106,Hepatic artery thrombosis
3059,C0438167,Electrocardiogram T wave abnormal
3060,C0476369,Echocardiogram abnormal
3061,C0700572,Mobility decreased
3062,C1262170,Herpes dermatitis
3063,C0858346,Gastrointestinal ulcer perforation
3064,C0919671,Subileus
3065,C0936250,Eczema herpeticum
3066,C1167870,Graft dysfunction
3067,C1444565,Cardiopulmonary failure
3068,C1383860,Cardiac hypertrophy
3069,C0009663,Anogenital warts
3070,C0011881,Diabetic nephropathy
3071,C0036220,Kaposi's sarcoma
3072,C0040262,Tinea versicolour
3073,C0149678,Epstein-Barr virus infection
3074,C0238463,Papillary thyroid cancer
3075,C0432487,Post transplant lymphoproliferative disorder
3076,C0848548,Hypertensive nephropathy
3077,C0877042,Graft loss
3078,C1696946,Polyomavirus-associated nephropathy
3079,C0156369,Uterine polyp
3080,C0267834,Hepatic cyst
3081,C0338113,Sarcoma uterus
3082,C1153706,Endometrial adenocarcinoma
3083,C0010930,Dacryocystitis
3084,C0155170,Conjunctival cyst
3085,C0155177,Eczema eyelids
3086,C0271308,Blepharitis allergic
3087,C0948085,Corneal defect
3088,C0004114,Astrocytoma
3089,C0677865,Brain stem glioma
3090,C0031736,Polymorphic light eruption
3091,C0920193,Photodermatosis
3092,C2364082,Hyposmia
3093,C0020502,Hyperparathyroidism
3094,C0023531,Leukoplakia
3095,C0033949,Male orgasmic disorder
3096,C0037859,Spermatocele
3097,C0042341,Varicocele
3098,C0151685,Growth accelerated
3099,C0233976,Clitoral engorgement
3100,C0267028,Lip pain
3101,C0267033,Lip ulceration
3102,C0349464,Wernicke-Korsakoff syndrome
3103,C0269268,Breast induration
3104,C0277884,Blood pressure systolic increased
3105,C0277986,Gingival oedema
3106,C3160830,Prostatic dysplasia
3107,C0405479,Nipple disorder
3108,C0427458,Red blood cell count increased
3109,C0438241,Blood urea normal
3110,C0497481,Penile pain
3111,C0520546,Pulmonary microemboli
3112,C0702109,Erythropoiesis abnormal
3113,C0740651,Abdominal symptom
3114,C0853118,Blood testosterone increased
3115,C0856152,Buccal mucosal roughening
3116,C0851043,Lipids increased
3117,C0860851,Oestradiol increased
3118,C0877144,Spontaneous penile erection
3119,C0877331,Abnormal clotting factor
3120,C0239735,Gingival erythema
3121,C0877639,Gingival blister
3122,C0919568,Impatience
3123,C1096267,Injection site discomfort
3124,C1096506,Free prostate-specific antigen increased
3125,C1096657,Prostate examination abnormal
3126,C1112346,Prostate induration
3127,C2721578,Pulmonary oil microembolism
3128,C0877014,Sympathomimetic effect
3129,C0000772,Multiple congenital abnormalities
3130,C0458219,Complex regional pain syndrome
3131,C0011304,Demyelination
3132,C0023440,Erythroleukaemia
3133,C0241228,Spleen palpable
3134,C0853013,Diverticular perforation
3135,C1096448,Bronchopneumopathy
3136,C0742965,Eosinophilic cystitis
3137,C0748052,Erythrodermic psoriasis
3138,C1504431,Idiopathic pneumonia syndrome
3139,C0040797,Traumatic haemorrhage
3140,C0235678,Vaginal odour
3141,C0033075,Presbyopia
3142,C0085569,Acidosis hyperchloraemic
3143,C0233415,Distractibility
3144,C0235834,Upper motor neurone lesion
3145,C0236826,Expressive language disorder
3146,C0242784,Food interaction
3147,C0259972,Ketogenic diet
3148,C0270736,Essential tremor
3149,C0393615,Familial tremor
3150,C0853263,Blood bicarbonate
3151,C0751265,Learning disability
3152,C0852909,Blood bicarbonate decreased
3153,C0855217,Lack of spontaneous speech
3154,C0877792,Circadian rhythm sleep disorder
3155,C0948856,Orgasmic sensation decreased
3156,C1096444,Altered visual depth perception
3157,C1142034,Tandem gait test abnormal
3158,C1456865,Calculus ureteric
3159,C2607947,Deafness unilateral
3160,C0005424,Biliary tract disorder
3161,C0015459,Face injury
3162,C0018674,Head injury
3163,C0019338,Herpangina
3164,C0034888,Rectal prolapse
3165,C0039504,Tendon injury
3166,C0085697,Pyelonephritis chronic
3167,C0039496,Temporomandibular joint syndrome
3168,C0235329,Small intestinal obstruction
3169,C0262365,Mammogram abnormal
3170,C0263888,Back disorder
3171,C0435632,Hand fracture
3172,C0520547,Poor peripheral circulation
3173,C0853759,Blood potassium abnormal
3174,C0578455,Abscess limb
3175,C0580546,Blood glucose abnormal
3176,C0700201,Dyssomnia
3177,C0849796,Ear congestion
3178,C0853595,Blood cholesterol abnormal
3179,C0853698,Lymphocyte count increased
3180,C0855618,Alanine aminotransferase decreased
3181,C0855622,Aspartate aminotransferase decreased
3182,C0877173,Food aversion
3183,C0877305,Postoperative wound complication
3184,C0919777,Band neutrophil count increased
3185,C0948014,Red cell distribution width increased
3186,C0412784,Analgesic therapy
3187,C1096368,Mean platelet volume decreased
3188,C1279247,Genitourinary tract infection
3189,C0010666,Acne cystic
3190,C1527383,Morphoea
3191,C0018975,Blindness day
3192,C0919578,Idiosyncratic drug reaction
3193,C0018995,Haemochromatosis
3194,C0026265,Mitral valve disease
3195,C0029464,Osteosclerosis
3196,C0277889,Blood pressure diastolic increased
3197,C0011757,Developmental coordination disorder
3198,C0014550,Myoclonic epilepsy
3199,C0018552,Hamartoma
3200,C0026633,Congenital oral malformation
3201,C0155947,Dentofacial anomaly
3202,C0206762,Limb malformation
3203,C0234543,Postictal state
3204,C0235753,Haemangioma congenital
3205,C0239234,Low set ears
3206,C0265547,Limb reduction defect
3207,C0266011,Supernumerary nipple
3208,C0266316,Congenital hydronephrosis
3209,C0521554,Congenital vesicoureteric reflux
3210,C0853811,Croup infectious
3211,C0019555,Developmental hip dysplasia
3212,C1619700,Renal aplasia
3213,C1737329,Dysmorphism
3214,C1739111,Foetal anticonvulsant syndrome
3215,C1868998,Cytotoxic oedema
3216,C0149925,Small cell lung cancer
3217,C0549444,Vein discolouration
3218,C0009768,Conjunctivitis bacterial
3219,C0156308,Penile oedema
3220,C0221245,Skin fissures
3221,C0236816,Acute stress disorder
3222,C1142163,Intestinal mass
3223,C1141938,Ocular icterus
3224,C0400839,Rectal ulcer
3225,C0744369,Genital lesion
3226,C1282609,Granulocytosis
3227,C0042065,Genitourinary tract neoplasm
3228,C0522757,Exposure to toxic agent
3229,C0392620,Alcohol poisoning
3230,C0403645,Atonic urinary bladder
3231,C0854101,Urine sodium increased
3232,C2955673,Urate nephropathy
3233,C0152965,Staphylococcal bacteraemia
3234,C1295585,Decreased vibratory sense
3235,C0020641,Hypopyon
3236,C0271160,Cataract cortical
3237,C0392557,Cataract nuclear
3238,C0948862,Detachment of retinal pigment epithelium
3239,C1112376,Optic disc vascular disorder
3240,C2314994,Spinal cord infarction
3241,C0022353,Jaundice neonatal
3242,C0033948,Female orgasmic disorder
3243,C0853347,Venous thrombosis limb
3244,C0022541,Kearns-Sayre syndrome
3245,C0023653,Lichenification
3246,C0392707,Atopy
3247,C0423701,Urinary tract pain
3248,C0520757,Delayed recovery from anaesthesia
3249,C0520758,Neuromuscular block prolonged
3250,C0007933,Chalazion
3251,C0020498,Senile ankylosing vertebral hyperostosis
3252,C0020579,Hypervitaminosis A
3253,C0521854,Drug tolerance decreased
3254,C0281361,Adenocarcinoma pancreas
3255,C0549536,Monocyte count decreased
3256,C0854495,Hepatitis F
3257,C0032320,Pneumoperitoneum
3258,C0042961,Volvulus
3259,C0267373,Intestinal haemorrhage
3260,C0333139,Pneumatosis
3261,C1142175,Shunt thrombosis
3262,C0405106,Retained placenta or membranes
3263,C0741921,Cardiac enzymes increased
3264,C0812470,Abortion incomplete
3265,C0151964,Conjunctival ulcer
3266,C0151977,Small intestine ulcer
3267,C0267491,Large intestinal ulcer
3268,C0005826,Blood pressure abnormal
3269,C0342406,Pituitary haemorrhage
3270,C0037926,Spinal cord compression
3271,C0153690,Bone cancer metastatic
